time, lon, lat, depth, strength, file, number, shot, depol, average, ratio, contrast
       19.033984,    -88.5024,     29.7243,     -3.37,     2.919e-007,F:\Fish_GM\10-07\FL11280190134.png,  19, 759,     0.120,     0.096,     1.248,     1.421
       19.341952,    -88.5020,     28.8226,     -3.37,     9.306e-008,F:\Fish_GM\10-07\FL11280192027.png,  36,  22,     0.054,     0.027,     1.947,     2.161
       19.423409,    -88.5016,     28.5829,     -6.60,     3.323e-008,F:\Fish_GM\10-07\FL11280192454.png,  40, 820,     0.037,     0.030,     1.244,     1.497
       19.423187,    -88.5016,     28.5837,    -13.05,     1.194e-008,F:\Fish_GM\10-07\FL11280192454.png,  40, 796,     0.045,     0.038,     1.204,     1.435
       19.444759,    -88.5022,     28.5197,     -5.28,     4.465e-008,F:\Fish_GM\10-07\FL11280192600.png,  41,1126,     0.041,     0.028,     1.489,     1.831
       19.482599,    -88.5026,     28.4077,     -6.72,     3.462e-008,F:\Fish_GM\10-07\FL11280192814.png,  43,1213,     0.043,     0.034,     1.278,     1.432
       19.482645,    -88.5026,     28.4077,     -3.61,     4.632e-008,F:\Fish_GM\10-07\FL11280192814.png,  43,1218,     0.035,     0.028,     1.241,     1.372
       19.482710,    -88.5026,     28.4077,     -4.09,     4.921e-008,F:\Fish_GM\10-07\FL11280192814.png,  43,1225,     0.039,     0.030,     1.325,     1.626
       19.482766,    -88.5026,     28.4077,     -5.28,     3.376e-008,F:\Fish_GM\10-07\FL11280192814.png,  43,1231,     0.036,     0.030,     1.189,     1.253
       19.483821,    -88.5026,     28.4036,     -5.88,     4.532e-008,F:\Fish_GM\10-07\FL11280192814.png,  43,1345,     0.047,     0.033,     1.444,     1.664
       19.487460,    -88.5026,     28.3928,     -7.20,     3.280e-008,F:\Fish_GM\10-07\FL11280192814.png,  43,1738,     0.045,     0.031,     1.424,     1.451
       19.492209,    -88.5025,     28.3788,     -5.40,     3.992e-008,F:\Fish_GM\10-07\FL11280192920.png,  44, 251,     0.039,     0.028,     1.428,     1.661
       19.490413,    -88.5025,     28.3846,     -4.92,     3.013e-008,F:\Fish_GM\10-07\FL11280192920.png,  44,  57,     0.034,     0.027,     1.266,     1.312
       19.490274,    -88.5025,     28.3846,     -3.85,     3.984e-008,F:\Fish_GM\10-07\FL11280192920.png,  44,  42,     0.033,     0.026,     1.292,     1.424
       19.576527,    -88.5016,     28.1308,     -5.28,     3.182e-008,F:\Fish_GM\10-07\FL11280193347.png,  48,1358,     0.033,     0.025,     1.313,     1.472
       19.590350,    -88.5011,     28.0901,     -7.67,     2.907e-008,F:\Fish_GM\10-07\FL11280193453.png,  49, 851,     0.044,     0.029,     1.519,     1.724
       19.991218,    -88.0184,     28.5733,     -3.97,     3.776e-008,F:\Fish_GM\10-07\FL11280195920.png,  71, 148,     0.034,     0.026,     1.277,     1.379
       20.028354,    -88.0239,     28.6781,     -6.36,     3.213e-008,F:\Fish_GM\10-07\FL11280200133.png,  73, 159,     0.037,     0.027,     1.376,     1.436
       20.028456,    -88.0239,     28.6781,    -14.73,     7.923e-009,F:\Fish_GM\10-07\FL11280200133.png,  73, 170,     0.049,     0.036,     1.354,     1.729
       20.128588,    -88.0047,     28.9559,     -7.20,     3.406e-008,F:\Fish_GM\10-07\FL11280200707.png,  78, 985,     0.044,     0.032,     1.396,     1.491
       20.128634,    -88.0047,     28.9559,     -2.17,     6.132e-008,F:\Fish_GM\10-07\FL11280200707.png,  78, 990,     0.026,     0.014,     1.772,     1.663
       20.159169,    -87.9945,     29.0404,    -15.33,     1.731e-008,F:\Fish_GM\10-07\FL11280200920.png,  80, 288,     0.104,     0.050,     2.085,     2.414
       20.524021,    -87.8996,     30.0043,    -12.22,     4.526e-008,F:\Fish_GM\10-07\FL11280203027.png,  99,1695,     0.234,     0.205,     1.141,     1.544
       20.680065,    -87.5068,     29.8902,     -4.33,     2.785e-007,F:\Fish_GM\10-07\FL11280204027.png, 108, 549,     0.178,     0.086,     2.072,     2.555
       20.702692,    -87.5048,     29.8225,     -3.61,     1.366e-007,F:\Fish_GM\10-07\FL11280204133.png, 109, 993,     0.086,     0.051,     1.680,     1.988
       20.708044,    -87.5042,     29.8078,     -4.68,     9.261e-008,F:\Fish_GM\10-07\FL11280204133.png, 109,1571,     0.083,     0.052,     1.605,     1.600
       20.724246,    -87.5017,     29.7595,     -7.08,     5.448e-008,F:\Fish_GM\10-07\FL11280204240.png, 110,1321,     0.068,     0.059,     1.154,     1.375
       20.877309,    -87.5112,     29.3085,     -9.35,     3.237e-008,F:\Fish_GM\10-07\FL11280205133.png, 118,1853,     0.063,     0.051,     1.255,     1.434
       20.919556,    -87.5091,     29.1855,     -6.36,     6.169e-008,F:\Fish_GM\10-07\FL11280205453.png, 121, 416,     0.074,     0.057,     1.298,     1.464
       21.065138,    -87.5044,     28.7574,    -12.58,     2.507e-008,F:\Fish_GM\10-07\FL11280210402.png, 129, 140,     0.157,     0.089,     1.768,     1.780
       21.145808,    -87.5017,     28.5192,     -2.05,     8.386e-008,F:\Fish_GM\10-07\FL11280210813.png, 133, 853,     0.104,     0.039,     2.695,     2.919
       21.306490,    -87.0513,     28.4997,     -4.68,     7.294e-008,F:\Fish_GM\10-07\FL11280211813.png, 142, 208,     0.050,     0.035,     1.422,     1.732
       21.310554,    -87.0396,     28.4974,     -6.36,     4.373e-008,F:\Fish_GM\10-07\FL11280211813.png, 142, 647,     0.049,     0.038,     1.281,     1.396
       21.311962,    -87.0357,     28.4965,     -6.96,     3.461e-008,F:\Fish_GM\10-07\FL11280211813.png, 142, 799,     0.047,     0.040,     1.187,     1.316
       21.312063,    -87.0357,     28.4965,     -6.60,     3.342e-008,F:\Fish_GM\10-07\FL11280211813.png, 142, 810,     0.043,     0.037,     1.155,     1.228
       21.312008,    -87.0357,     28.4965,     -3.73,     5.010e-008,F:\Fish_GM\10-07\FL11280211813.png, 142, 804,     0.038,     0.031,     1.209,     1.243
       21.312165,    -87.0357,     28.4965,     -5.76,     4.284e-008,F:\Fish_GM\10-07\FL11280211813.png, 142, 821,     0.048,     0.040,     1.214,     1.296
       21.313211,    -87.0326,     28.4958,     -5.52,     4.694e-008,F:\Fish_GM\10-07\FL11280211813.png, 142, 934,     0.045,     0.038,     1.194,     1.355
       21.313804,    -87.0303,     28.4952,    -11.38,     1.864e-008,F:\Fish_GM\10-07\FL11280211813.png, 142, 998,     0.055,     0.043,     1.266,     1.444
       21.313730,    -87.0311,     28.4954,     -5.88,     3.938e-008,F:\Fish_GM\10-07\FL11280211813.png, 142, 990,     0.046,     0.037,     1.237,     1.235
       21.314721,    -87.0279,     28.4946,     -7.67,     3.320e-008,F:\Fish_GM\10-07\FL11280211813.png, 142,1097,     0.047,     0.038,     1.220,     1.372
       21.314869,    -87.0279,     28.4946,     -3.97,     5.052e-008,F:\Fish_GM\10-07\FL11280211813.png, 142,1113,     0.037,     0.033,     1.125,     1.244
       21.314943,    -87.0279,     28.4946,     -3.85,     4.437e-008,F:\Fish_GM\10-07\FL11280211813.png, 142,1121,     0.035,     0.032,     1.087,     1.203
       21.315147,    -87.0272,     28.4944,     -3.37,     5.855e-008,F:\Fish_GM\10-07\FL11280211813.png, 142,1143,     0.040,     0.031,     1.286,     1.339
       21.314286,    -87.0295,     28.4950,     -8.39,     2.973e-008,F:\Fish_GM\10-07\FL11280211813.png, 142,1050,     0.048,     0.038,     1.267,     1.375
       21.314248,    -87.0295,     28.4950,     -5.52,     4.230e-008,F:\Fish_GM\10-07\FL11280211813.png, 142,1046,     0.040,     0.035,     1.134,     1.224
       21.314341,    -87.0295,     28.4950,     -7.79,     3.120e-008,F:\Fish_GM\10-07\FL11280211813.png, 142,1056,     0.045,     0.038,     1.178,     1.357
       21.314397,    -87.0287,     28.4948,     -6.00,     4.430e-008,F:\Fish_GM\10-07\FL11280211813.png, 142,1062,     0.048,     0.038,     1.273,     1.361
       21.315563,    -87.0264,     28.4942,     -3.61,     5.697e-008,F:\Fish_GM\10-07\FL11280211813.png, 142,1188,     0.043,     0.035,     1.237,     1.438
       21.320118,    -87.0133,     28.4951,     -5.64,     3.597e-008,F:\Fish_GM\10-07\FL11280211813.png, 142,1680,     0.048,     0.037,     1.272,     1.286
       21.320248,    -87.0126,     28.4954,     -3.73,     4.974e-008,F:\Fish_GM\10-07\FL11280211813.png, 142,1694,     0.051,     0.039,     1.302,     1.303
       21.319026,    -87.0162,     28.4942,     -2.53,     5.068e-008,F:\Fish_GM\10-07\FL11280211813.png, 142,1562,     0.037,     0.029,     1.266,     1.445
       21.328923,    -87.0049,     28.5151,     -7.32,     3.163e-008,F:\Fish_GM\10-07\FL11280211920.png, 143, 631,     0.044,     0.036,     1.224,     1.314
       21.329044,    -87.0050,     28.5158,     -4.92,     4.171e-008,F:\Fish_GM\10-07\FL11280211920.png, 143, 644,     0.035,     0.032,     1.097,     1.252
       21.329192,    -87.0050,     28.5158,     -3.97,     4.739e-008,F:\Fish_GM\10-07\FL11280211920.png, 143, 660,     0.035,     0.032,     1.110,     1.271
       21.329136,    -87.0050,     28.5158,     -8.39,     2.814e-008,F:\Fish_GM\10-07\FL11280211920.png, 143, 654,     0.043,     0.035,     1.214,     1.458
       21.328618,    -87.0046,     28.5135,     -8.99,     3.113e-008,F:\Fish_GM\10-07\FL11280211920.png, 143, 598,     0.050,     0.038,     1.300,     1.537
       21.330608,    -87.0057,     28.5196,     -8.03,     3.873e-008,F:\Fish_GM\10-07\FL11280211920.png, 143, 813,     0.056,     0.037,     1.484,     1.686
       21.331321,    -87.0058,     28.5212,     -8.75,     2.926e-008,F:\Fish_GM\10-07\FL11280211920.png, 143, 890,     0.043,     0.036,     1.206,     1.416
       21.330479,    -87.0056,     28.5189,    -10.78,     1.762e-008,F:\Fish_GM\10-07\FL11280211920.png, 143, 799,     0.047,     0.039,     1.196,     1.280
       21.331701,    -87.0058,     28.5219,     -8.87,     2.671e-008,F:\Fish_GM\10-07\FL11280211920.png, 143, 931,     0.046,     0.035,     1.294,     1.337
       21.331821,    -87.0059,     28.5235,    -11.86,     1.385e-008,F:\Fish_GM\10-07\FL11280211920.png, 143, 944,     0.047,     0.041,     1.144,     1.240
       21.333321,    -87.0058,     28.5273,     -9.35,     2.486e-008,F:\Fish_GM\10-07\FL11280211920.png, 143,1106,     0.048,     0.039,     1.235,     1.446
       21.332766,    -87.0059,     28.5257,     -7.08,     3.568e-008,F:\Fish_GM\10-07\FL11280211920.png, 143,1046,     0.045,     0.036,     1.240,     1.374
       21.335506,    -87.0054,     28.5332,     -8.15,     3.814e-008,F:\Fish_GM\10-07\FL11280211920.png, 143,1342,     0.049,     0.037,     1.305,     1.564
       21.336478,    -87.0052,     28.5355,     -3.97,     4.971e-008,F:\Fish_GM\10-07\FL11280211920.png, 143,1447,     0.035,     0.031,     1.119,     1.298
       21.337015,    -87.0051,     28.5370,     -3.25,     5.708e-008,F:\Fish_GM\10-07\FL11280211920.png, 143,1505,     0.033,     0.027,     1.239,     1.284
       21.340885,    -87.0039,     28.5466,     -4.45,     4.659e-008,F:\Fish_GM\10-07\FL11280211920.png, 143,1923,     0.038,     0.032,     1.186,     1.231
       21.340626,    -87.0039,     28.5466,     -3.61,     5.133e-008,F:\Fish_GM\10-07\FL11280211920.png, 143,1895,     0.037,     0.029,     1.261,     1.297
       21.339330,    -87.0044,     28.5429,     -7.08,     3.207e-008,F:\Fish_GM\10-07\FL11280211920.png, 143,1755,     0.043,     0.036,     1.201,     1.346
       21.340117,    -87.0041,     28.5451,     -5.88,     3.677e-008,F:\Fish_GM\10-07\FL11280211920.png, 143,1840,     0.040,     0.034,     1.161,     1.299
       21.342894,    -87.0030,     28.5524,     -4.92,     5.350e-008,F:\Fish_GM\10-07\FL11280212027.png, 144, 140,     0.043,     0.034,     1.265,     1.511
       21.345727,    -87.0018,     28.5597,     -9.11,     3.228e-008,F:\Fish_GM\10-07\FL11280212027.png, 144, 446,     0.049,     0.037,     1.339,     1.713
       21.345116,    -87.0020,     28.5583,     -5.40,     3.846e-008,F:\Fish_GM\10-07\FL11280212027.png, 144, 380,     0.041,     0.034,     1.222,     1.225
       21.357643,    -87.0001,     28.5921,     -7.32,     3.891e-008,F:\Fish_GM\10-07\FL11280212027.png, 144,1733,     0.046,     0.037,     1.229,     1.433
       21.342654,    -87.0031,     28.5517,     -2.17,     6.145e-008,F:\Fish_GM\10-07\FL11280212027.png, 144, 114,     0.030,     0.021,     1.478,     1.324
       21.397659,    -86.9951,     28.7008,    -11.26,     3.014e-008,F:\Fish_GM\10-07\FL11280212347.png, 147,  55,     0.068,     0.056,     1.222,     1.593
       21.589904,    -87.0156,     29.2298,     -2.65,     1.122e-007,F:\Fish_GM\10-07\FL11280213453.png, 157, 819,     0.048,     0.040,     1.207,     1.370
       21.600579,    -87.0173,     29.2591,     -3.85,     7.517e-008,F:\Fish_GM\10-07\FL11280213453.png, 157,1972,     0.049,     0.042,     1.190,     1.308
       21.602440,    -87.0171,     29.2645,     -3.01,     9.108e-008,F:\Fish_GM\10-07\FL11280213600.png, 158, 173,     0.049,     0.037,     1.324,     1.277
       21.639733,    -87.0113,     29.3666,     -4.33,     7.917e-008,F:\Fish_GM\10-07\FL11280213813.png, 160, 201,     0.054,     0.045,     1.221,     1.343
       21.641233,    -87.0107,     29.3712,     -3.37,     8.322e-008,F:\Fish_GM\10-07\FL11280213813.png, 160, 363,     0.047,     0.042,     1.138,     1.275
       21.641705,    -87.0105,     29.3727,     -1.93,     1.219e-007,F:\Fish_GM\10-07\FL11280213813.png, 160, 414,     0.044,     0.031,     1.426,     1.328
       21.641659,    -87.0105,     29.3727,     -3.61,     8.394e-008,F:\Fish_GM\10-07\FL11280213813.png, 160, 409,     0.050,     0.047,     1.070,     1.297
       21.750947,    -86.9965,     29.6749,     -2.77,     8.826e-008,F:\Fish_GM\10-07\FL11280214453.png, 166, 213,     0.048,     0.041,     1.171,     1.274
       21.751058,    -86.9965,     29.6757,     -3.01,     8.756e-008,F:\Fish_GM\10-07\FL11280214453.png, 166, 225,     0.049,     0.041,     1.184,     1.293
       21.753197,    -86.9965,     29.6812,     -4.68,     8.043e-008,F:\Fish_GM\10-07\FL11280214453.png, 166, 456,     0.069,     0.059,     1.161,     1.282
       21.784324,    -86.9978,     29.7690,     -3.25,     9.505e-008,F:\Fish_GM\10-07\FL11280214600.png, 167,1818,     0.050,     0.043,     1.154,     1.243
       21.784537,    -86.9978,     29.7690,     -4.09,     8.593e-008,F:\Fish_GM\10-07\FL11280214600.png, 167,1841,     0.054,     0.048,     1.111,     1.393
       21.784574,    -86.9978,     29.7690,     -3.49,     9.518e-008,F:\Fish_GM\10-07\FL11280214600.png, 167,1845,     0.056,     0.049,     1.134,     1.289
       21.807943,    -86.9976,     29.8337,     -3.01,     9.430e-008,F:\Fish_GM\10-07\FL11280214813.png, 169, 369,     0.047,     0.035,     1.329,     1.535
       21.810174,    -86.9976,     29.8399,     -4.21,     7.264e-008,F:\Fish_GM\10-07\FL11280214813.png, 169, 610,     0.047,     0.040,     1.173,     1.455
       21.810146,    -86.9976,     29.8399,     -2.05,     8.202e-008,F:\Fish_GM\10-07\FL11280214813.png, 169, 607,     0.036,     0.023,     1.587,     1.386
       21.809295,    -86.9976,     29.8376,     -1.82,     8.536e-008,F:\Fish_GM\10-07\FL11280214813.png, 169, 515,     0.033,     0.025,     1.315,     1.335
       21.811887,    -86.9975,     29.8453,     -2.53,     9.288e-008,F:\Fish_GM\10-07\FL11280214813.png, 169, 795,     0.041,     0.032,     1.273,     1.304
       21.824006,    -86.9965,     29.8792,     -2.29,     8.940e-008,F:\Fish_GM\10-07\FL11280214920.png, 170, 104,     0.038,     0.028,     1.349,     1.601
       21.824062,    -86.9965,     29.8792,     -1.58,     1.101e-007,F:\Fish_GM\10-07\FL11280214920.png, 170, 110,     0.033,     0.019,     1.758,     1.433
       21.825404,    -86.9964,     29.8823,     -1.70,     1.057e-007,F:\Fish_GM\10-07\FL11280214920.png, 170, 255,     0.028,     0.016,     1.764,     1.599
       21.830682,    -86.9958,     29.8970,     -2.41,     7.497e-008,F:\Fish_GM\10-07\FL11280214920.png, 170, 825,     0.036,     0.026,     1.348,     1.298
       21.831497,    -86.9958,     29.8993,     -2.53,     8.204e-008,F:\Fish_GM\10-07\FL11280214920.png, 170, 913,     0.037,     0.031,     1.184,     1.406
       21.895871,    -87.0246,     30.0760,     -3.61,     9.625e-008,F:\Fish_GM\10-07\FL11280215240.png, 173,1866,     0.052,     0.046,     1.119,     1.307
       21.895946,    -87.0246,     30.0760,     -3.61,     1.209e-007,F:\Fish_GM\10-07\FL11280215240.png, 173,1874,     0.066,     0.053,     1.255,     1.287
       21.895973,    -87.0246,     30.0760,     -4.21,     1.172e-007,F:\Fish_GM\10-07\FL11280215240.png, 173,1877,     0.067,     0.057,     1.172,     1.273
       21.959228,    -87.0888,     30.2460,    -10.30,     3.351e-008,F:\Fish_GM\10-07\FL11280215706.png, 177, 709,     0.149,     0.097,     1.543,     1.305
       21.968061,    -87.0930,     30.2708,     -2.65,     2.030e-007,F:\Fish_GM\10-07\FL11280215706.png, 177,1663,     0.078,     0.057,     1.365,     1.645
       21.968172,    -87.0930,     30.2708,     -3.25,     1.367e-007,F:\Fish_GM\10-07\FL11280215706.png, 177,1675,     0.072,     0.060,     1.199,     1.329
       21.970458,    -87.0944,     30.2778,     -6.24,     6.964e-008,F:\Fish_GM\10-07\FL11280215706.png, 177,1922,     0.097,     0.075,     1.296,     1.406
       21.970690,    -87.0946,     30.2786,     -6.72,     6.271e-008,F:\Fish_GM\10-07\FL11280215706.png, 177,1947,     0.092,     0.076,     1.215,     1.399
       21.972606,    -87.0956,     30.2832,     -7.55,     4.387e-008,F:\Fish_GM\10-07\FL11280215813.png, 178, 154,     0.103,     0.088,     1.166,     1.454
      0.87299722,    -87.0027,     29.9138,     -6.48,     6.132e-008,F:\Fish_GM\10-07\FL11281005159.png, 184, 728,     0.076,     0.068,     1.124,     1.221
      0.87304361,    -87.0027,     29.9138,     -5.64,     6.991e-008,F:\Fish_GM\10-07\FL11281005159.png, 184, 733,     0.075,     0.065,     1.154,     1.231
      0.87315472,    -87.0027,     29.9138,     -6.36,     7.369e-008,F:\Fish_GM\10-07\FL11281005159.png, 184, 745,     0.078,     0.070,     1.111,     1.248
      0.87320083,    -87.0027,     29.9138,     -8.39,     5.834e-008,F:\Fish_GM\10-07\FL11281005159.png, 184, 750,     0.089,     0.080,     1.112,     1.392
      0.87332139,    -87.0027,     29.9130,     -7.08,     6.593e-008,F:\Fish_GM\10-07\FL11281005159.png, 184, 763,     0.084,     0.077,     1.091,     1.235
      0.87348806,    -87.0027,     29.9130,     -8.15,     7.300e-008,F:\Fish_GM\10-07\FL11281005159.png, 184, 781,     0.094,     0.079,     1.196,     1.527
      0.87358972,    -87.0027,     29.9122,     -7.55,     6.589e-008,F:\Fish_GM\10-07\FL11281005159.png, 184, 792,     0.083,     0.075,     1.118,     1.337
      0.87380278,    -87.0027,     29.9122,     -4.57,     9.651e-008,F:\Fish_GM\10-07\FL11281005159.png, 184, 815,     0.073,     0.059,     1.235,     1.251
      0.87401556,    -87.0027,     29.9114,     -7.79,     5.093e-008,F:\Fish_GM\10-07\FL11281005159.png, 184, 838,     0.075,     0.069,     1.093,     1.262
      0.87406194,    -87.0027,     29.9114,     -5.88,     6.908e-008,F:\Fish_GM\10-07\FL11281005159.png, 184, 843,     0.068,     0.062,     1.101,     1.261
      0.87413611,    -87.0027,     29.9114,     -5.28,     8.148e-008,F:\Fish_GM\10-07\FL11281005159.png, 184, 851,     0.067,     0.059,     1.146,     1.221
      0.87485833,    -87.0027,     29.9089,     -5.28,     8.608e-008,F:\Fish_GM\10-07\FL11281005159.png, 184, 929,     0.067,     0.057,     1.174,     1.433
      0.87489528,    -87.0027,     29.9089,     -4.21,     9.450e-008,F:\Fish_GM\10-07\FL11281005159.png, 184, 933,     0.060,     0.055,     1.091,     1.305
      0.87470083,    -87.0027,     29.9097,     -3.97,     1.017e-007,F:\Fish_GM\10-07\FL11281005159.png, 184, 912,     0.062,     0.055,     1.127,     1.282
      0.87462667,    -87.0027,     29.9097,     -5.88,     6.303e-008,F:\Fish_GM\10-07\FL11281005159.png, 184, 904,     0.062,     0.057,     1.090,     1.296
